word,fre,len,Level,Word_Entropy,Word_Pronunciation_Complexity,Word_Polarity,Word_Sense_Count,Word_Complexity,Word_Morphology_encoded,IDF,TF_IDF,Flesch_Reading_Ease,word_length,syllable_count,is_stopword,synonym_count,hypernym_count,hyponym_count,semantic_category,polarity,subjectivity,vowel_count,consonant_count,part_of_speech,word_numerical
plausible,1,9,0,0.002532782,3,0.5,2,12,2671,8.787796878,1.0,-47.99,9,3,0,2,0,0,0,0.5,0.5,4,5,2,3189
played,1,6,0,0.002532782,1,0.0,36,7,2672,8.787796878,1.0,121.22,6,1,0,36,22,96,34,0.0,0.0,2,4,7,3191
playwrights,1,11,0,0.002532782,2,0.0,1,13,2674,8.787796878,1.0,36.62,11,2,0,1,1,0,18,0.0,0.0,2,9,7,3194
ploughed,1,8,0,0.002532782,1,0.0,3,9,2679,8.787796878,1.0,121.22,8,1,0,3,2,2,39,0.0,0.0,3,5,13,3200
plug,1,4,0,0.002532782,1,0.0,13,5,2680,8.787796878,1.0,121.22,4,1,0,13,11,13,6,0.0,0.0,1,3,5,3201
plum,1,4,0,0.002532782,1,0.0,5,5,2681,8.787796878,1.0,121.22,4,1,0,5,4,13,20,0.0,0.0,1,3,5,3202
plumb,1,5,0,0.002532782,1,0.0,9,6,2682,8.787796878,1.0,121.22,5,1,0,9,5,0,6,0.0,0.0,1,4,5,3203
plummets,1,8,0,0.002532782,2,0.0,2,10,2683,8.787796878,1.0,36.62,8,2,0,2,2,0,6,0.0,0.0,2,6,7,3205
plural,1,6,0,0.002532782,2,0.0,3,8,2684,8.787796878,1.0,36.62,6,2,0,3,1,0,10,0.0,0.0,2,4,2,3206
poaching,1,8,0,0.002532782,2,0.0,3,10,2685,8.787796878,1.0,36.62,8,2,0,3,3,0,4,0.0,0.0,3,5,12,3207
pockets,1,7,0,0.002532782,2,0.0,11,9,2686,8.787796878,1.0,36.62,7,2,0,11,11,14,6,0.0,0.0,2,5,7,3209
poetic,1,6,0,0.002532782,3,0.375,4,9,2689,8.787796878,1.0,-47.99,6,3,0,4,0,0,1,0.375,0.75,3,3,2,3213
poetically,1,10,0,0.002532782,4,0.0,1,14,2690,8.787796878,1.0,-217.19,10,4,0,1,0,0,2,0.0,0.0,4,6,8,3214
pointed,1,7,0,0.002532782,2,0.0,16,9,2694,8.787796878,1.0,36.62,7,2,0,16,11,22,33,0.0,0.0,3,4,13,3220
pokes,1,5,0,0.002532782,1,0.0,10,6,2695,8.787796878,1.0,121.22,5,1,0,10,10,12,20,0.0,0.0,2,3,7,3222
polar,1,5,0,0.002532782,2,-0.083333333,6,7,2696,8.787796878,1.0,36.62,5,2,0,6,0,0,0,-0.083333333,0.25,2,3,5,3223
polarities,1,10,0,0.002532782,4,0.0,2,14,2697,8.787796878,1.0,-132.59,10,0,0,2,1,2,24,0.0,0.0,5,5,7,3224
pole,1,4,0,0.002532782,1,0.0,13,5,2698,8.787796878,1.0,121.22,4,1,0,13,13,14,6,0.0,0.0,2,2,5,3225
polygamy,1,8,0,0.002532782,4,0.0,1,12,2704,8.787796878,1.0,121.22,8,4,0,1,1,2,26,0.0,0.0,2,6,5,3231
poona,1,5,0,0.002532782,2,0.0,0,7,2705,8.787796878,1.0,121.22,5,0,0,0,0,0,29,0.0,0.0,3,2,5,3232
popularity,1,10,0,0.002532782,5,0.0,1,15,2708,8.787796878,1.0,-217.19,10,5,0,1,1,1,7,0.0,0.0,4,6,5,3235
portrait,1,8,0,0.002532782,2,0.0,2,10,2711,8.787796878,1.0,36.62,8,2,0,2,2,2,10,0.0,0.0,3,5,5,3238
positioned,1,10,0,0.002532782,3,0.0,2,13,2714,8.787796878,1.0,-47.99,10,3,0,2,2,82,39,0.0,0.0,5,5,13,3243
possibility,1,11,0,0.002532782,5,0.0,4,16,2717,8.787796878,1.0,-217.19,11,5,0,4,4,11,9,0.0,0.0,4,7,5,3249
potential,1,9,0,0.002532782,3,0.0,4,12,2724,8.787796878,1.0,-47.99,9,3,0,4,2,4,26,0.0,1.0,4,5,2,3255
potted,1,6,0,0.002532782,2,0.0,4,8,2723,8.787796878,1.0,36.62,6,2,0,4,1,1,36,0.0,0.0,2,4,13,3257
pottery,1,7,0,0.002532782,3,0.0,3,10,2726,8.787796878,1.0,36.62,7,3,0,3,3,3,6,0.0,0.0,2,5,5,3258
powered,1,7,0,0.002532782,2,0.0,2,9,2728,8.787796878,1.0,36.62,7,2,0,2,1,1,35,0.0,0.0,3,4,13,3261
powerful,1,8,0,0.002532782,3,0.3,6,11,2729,8.787796878,1.0,-47.99,8,3,0,6,0,0,0,0.3,1.0,3,5,2,3262
pragmatic,1,9,0,0.002532782,3,0.0,4,12,2732,8.787796878,1.0,-47.99,9,3,0,4,1,0,10,0.0,0.0,3,6,2,3267
praises,1,7,0,0.002532782,2,0.0,3,9,2733,8.787796878,1.0,36.62,7,2,0,3,3,19,10,0.0,0.0,3,4,7,3268
praising,1,8,0,0.002532782,2,0.0,2,10,2733,8.787796878,1.0,36.62,8,2,0,2,1,13,33,0.0,0.0,3,5,12,3269
precede,1,7,0,0.002532782,2,0.0,5,9,2734,8.787796878,1.0,36.62,7,2,0,5,3,3,43,0.0,0.0,3,4,5,3270
precipice,1,9,0,0.002532782,3,0.0,1,12,2735,8.787796878,1.0,121.22,9,3,0,1,1,0,17,0.0,0.0,4,5,5,3271
precisely,1,9,0,0.002532782,3,0.4,3,12,2738,8.787796878,1.0,-47.99,9,3,0,3,0,0,2,0.4,0.8,3,6,8,3274
precluded,1,9,0,0.002532782,3,0.0,2,12,2739,8.787796878,1.0,-47.99,9,3,0,2,1,5,42,0.0,0.0,3,6,13,3275
predators,1,9,0,0.002532782,3,0.0,2,12,2740,8.787796878,1.0,36.62,9,3,0,2,2,2,18,0.0,0.0,3,6,7,3276
predecessors,1,12,0,0.002532782,4,0.0,2,16,2741,8.787796878,1.0,-132.59,12,4,0,2,2,1,18,0.0,0.0,4,8,7,3277
predetermined,1,13,0,0.002532782,4,0.0,3,17,2742,8.787796878,1.0,-132.59,13,4,0,3,2,3,32,0.0,0.0,5,8,13,3278
predicament,1,11,0,0.002532782,4,0.0,1,15,2743,8.787796878,1.0,36.62,11,4,0,1,1,3,26,0.0,0.0,4,7,5,3279
predictable,1,11,0,0.002532782,4,-0.2,1,15,2744,8.787796878,1.0,36.62,11,4,0,1,0,0,0,-0.2,0.5,4,7,2,3280
prediction,1,10,0,0.002532782,3,0.0,2,13,2745,8.787796878,1.0,-47.99,10,3,0,2,2,9,9,0.0,0.0,4,6,5,3281
predisposed,1,11,0,0.002532782,3,0.0,2,14,2746,8.787796878,1.0,-47.99,11,3,0,2,1,0,32,0.0,0.0,4,7,13,3282
preference,1,10,0,0.002532782,3,0.0,4,13,2747,8.787796878,1.0,-47.99,10,3,0,4,4,3,12,0.0,0.0,4,6,5,3283
premises,1,8,0,0.002532782,3,0.0,5,11,2750,8.787796878,1.0,36.62,8,3,0,5,5,7,15,0.0,0.0,3,5,7,3286
preparation,1,11,0,0.002532782,4,0.0,8,15,2751,8.787796878,1.0,-47.99,11,4,0,8,7,41,4,0.0,0.0,5,6,5,3287
prepared,1,8,0,0.002532782,2,0.0,11,10,2752,8.787796878,1.0,36.62,8,2,0,11,8,38,31,0.0,0.0,3,5,2,3288
prepares,1,8,0,0.002532782,2,0.0,8,10,2752,8.787796878,1.0,36.62,8,2,0,8,8,38,31,0.0,0.0,3,5,7,3289
pressures,1,9,0,0.002532782,2,0.0,9,11,2758,8.787796878,1.0,36.62,9,2,0,9,9,25,19,0.0,0.0,3,6,7,3297
pretty,1,6,0,0.002532782,2,0.25,3,8,2760,8.787796878,1.0,36.62,6,2,0,3,0,0,0,0.25,1.0,1,5,8,3299
prevent,1,7,0,0.002532782,2,0.0,2,9,2763,8.787796878,1.0,36.62,7,2,0,2,0,12,42,0.0,0.0,2,5,5,3302
prevented,1,9,0,0.002532782,3,0.0,2,12,2763,8.787796878,1.0,-47.99,9,3,0,2,0,12,42,0.0,0.0,3,6,13,3303
priest,1,6,0,0.002532782,1,0.0,2,7,2766,8.787796878,1.0,121.22,6,1,0,2,3,18,18,0.0,0.0,2,4,5,3306
primitivism,1,11,0,0.002532782,4,0.0,2,15,2770,8.787796878,1.0,-47.99,11,0,0,2,2,0,26,0.0,0.0,4,7,5,3310
prince,1,6,0,0.002532782,1,0.0,1,7,2771,8.787796878,1.0,121.22,6,1,0,1,1,10,18,0.0,0.0,2,4,5,3311
princes,1,7,0,0.002532782,2,0.0,1,9,2771,8.787796878,1.0,121.22,7,2,0,1,1,10,18,0.0,0.0,2,5,7,3312
printing,1,8,0,0.002532782,2,0.0,8,10,2775,8.787796878,1.0,36.62,8,2,0,8,6,28,10,0.0,0.0,2,6,5,3317
privilege,1,9,0,0.002532782,2,0.0,4,11,2777,8.787796878,1.0,-47.99,9,3,0,4,3,8,7,0.0,0.0,4,5,5,3319
privileges,1,10,0,0.002532782,3,0.0,4,13,2777,8.787796878,1.0,-47.99,10,4,0,4,3,8,7,0.0,0.0,4,6,7,3321
prize,1,5,0,0.002532782,1,0.0,7,6,2778,8.787796878,1.0,121.22,5,1,0,7,5,18,21,0.0,0.0,2,3,5,3322
procedure,1,9,0,0.002532782,3,0.0,4,12,2780,8.787796878,1.0,-47.99,9,3,0,4,4,27,4,0.0,0.0,4,5,5,3325
proceed,1,7,0,0.002532782,2,0.0,5,9,2781,8.787796878,1.0,36.62,7,2,0,5,4,15,33,0.0,0.0,3,4,5,3326
proceeded,1,9,0,0.002532782,3,0.0,5,12,2781,8.787796878,1.0,-47.99,9,3,0,5,4,15,33,0.0,0.0,4,5,11,3327
procrastinating,1,15,0,0.002532782,5,0.0,2,20,2783,8.787796878,1.0,-217.19,15,5,0,2,2,1,43,0.0,0.0,5,10,12,3330
procrastination,1,15,0,0.002532782,5,0.0,2,20,2784,8.787796878,1.0,-217.19,15,5,0,2,2,0,4,0.0,0.0,6,9,5,3331
productive,1,10,0,0.002532782,3,0.0,4,13,2788,8.787796878,1.0,-47.99,10,3,0,4,0,0,0,0.0,0.0,4,6,2,3337
professionally,1,14,0,0.002532782,5,0.1,1,19,2790,8.787796878,1.0,-217.19,14,5,0,1,0,0,2,0.1,0.1,5,9,8,3339
proffered,1,9,0,0.002532782,2,0.0,1,11,2792,8.787796878,1.0,36.62,9,2,0,1,1,2,41,0.0,0.0,3,6,13,3341
proficiency,1,11,0,0.002532782,4,0.0,2,15,2793,8.787796878,1.0,-132.59,11,4,0,2,2,2,7,0.0,0.0,4,7,5,3342
profits,1,7,0,0.002532782,2,0.0,6,9,2795,8.787796878,1.0,36.62,7,2,0,6,5,19,21,0.0,0.0,2,5,7,3344
progresses,1,10,0,0.002532782,3,0.0,6,13,2797,8.787796878,1.0,-47.99,10,3,0,6,5,22,4,0.0,0.0,3,7,7,3347
project,1,7,0,0.002532782,2,0.0,14,9,2799,8.787796878,1.0,121.22,7,2,0,14,13,24,4,0.0,0.0,2,5,5,3349
prolific,1,8,0,0.002532782,3,0.0,2,11,2801,8.787796878,1.0,-47.99,8,3,0,2,0,0,0,0.0,0.0,3,5,5,3351
prolong,1,7,0,0.002532782,2,0.0,2,9,2802,8.787796878,1.0,36.62,7,2,0,2,2,4,31,0.0,0.0,2,5,5,3352
prominent,1,9,0,0.002532782,3,0.5,2,12,2803,8.787796878,1.0,-47.99,9,3,0,2,0,0,0,0.5,1.0,3,6,5,3353
promote,1,7,0,0.002532782,2,0.0,5,9,2804,8.787796878,1.0,36.62,7,2,0,5,5,19,42,0.0,0.0,3,4,5,3354
promoted,1,8,0,0.002532782,3,0.0,5,11,2804,8.787796878,1.0,-47.99,8,3,0,5,5,19,42,0.0,0.0,3,5,13,3355
promotion,1,9,0,0.002532782,3,0.0,4,12,2805,8.787796878,1.0,-47.99,9,3,0,4,4,10,10,0.0,0.0,4,5,5,3356
pronounced,1,10,0,0.002532782,2,0.0,3,12,2806,8.787796878,1.0,36.62,10,2,0,3,1,31,33,0.0,0.0,4,6,13,3358
pronunciations,1,14,0,0.002532782,5,0.0,2,19,2808,8.787796878,1.0,-217.19,14,5,0,2,2,6,10,0.0,0.0,6,8,7,3360
propelled,1,9,0,0.002532782,2,0.0,2,11,2810,8.787796878,1.0,36.62,9,2,0,2,2,12,36,0.0,0.0,3,6,11,3362
properly,1,8,0,0.002532782,3,0.0,2,11,2812,8.787796878,1.0,-47.99,8,3,0,2,0,0,2,0.0,0.1,2,6,8,3364
property,1,8,0,0.002532782,3,0.0,5,11,2813,8.787796878,1.0,-47.99,8,3,0,5,5,74,21,0.0,0.0,2,6,5,3366
proponent,1,9,0,0.002532782,3,0.0,1,12,2815,8.787796878,1.0,-47.99,9,3,0,1,1,38,18,0.0,0.0,3,6,5,3368
proportion,1,10,0,0.002532782,3,0.0,7,13,2816,8.787796878,1.0,-47.99,10,3,0,7,7,10,24,0.0,0.0,4,6,5,3369
proportionally,1,14,0,0.002532782,5,0.0,1,19,2817,8.787796878,1.0,-217.19,14,5,0,1,0,0,2,0.0,0.0,5,9,8,3370
prosperity,1,10,0,0.002532782,4,0.0,2,14,2824,8.787796878,1.0,-132.59,10,4,0,2,2,4,26,0.0,0.0,3,7,5,3377
protection,1,10,0,0.002532782,3,0.0,7,13,2828,8.787796878,1.0,-47.99,10,3,0,7,7,59,4,0.0,0.0,4,6,5,3382
protracted,1,10,0,0.002532782,3,0.0,2,13,2830,8.787796878,1.0,-47.99,10,3,0,2,1,3,31,0.0,0.0,3,7,13,3385
proudly,1,7,0,0.002532782,2,0.8,1,9,2831,8.787796878,1.0,36.62,7,2,0,1,0,0,2,0.8,1.0,2,5,8,3386
provision,1,9,0,0.002532782,3,0.0,5,12,2835,8.787796878,1.0,-47.99,9,3,0,5,5,14,10,0.0,0.0,4,5,5,3391
provisional,1,11,0,0.002532782,4,0.0,1,15,2836,8.787796878,1.0,-132.59,11,4,0,1,0,0,0,0.0,0.0,5,6,2,3392
provoke,1,7,0,0.002532782,2,0.0,4,9,2837,8.787796878,1.0,36.62,7,2,0,4,4,24,38,0.0,0.0,3,4,5,3393
provoking,1,9,0,0.002532782,3,0.0,5,12,2837,8.787796878,1.0,-47.99,9,3,0,5,4,24,38,0.0,0.0,3,6,12,3394
psychoanalysis,1,14,0,0.002532782,6,0.0,1,20,2840,8.787796878,1.0,-217.19,14,6,0,1,1,1,4,0.0,0.0,4,10,5,3397
publishing,1,10,0,0.002532782,3,0.0,4,13,2846,8.787796878,1.0,-47.99,10,3,0,4,4,7,4,0.0,0.0,3,7,5,3403
pulses,1,6,0,0.002532782,2,0.0,7,8,2849,8.787796878,1.0,36.62,6,2,0,7,8,5,11,0.0,0.0,2,4,7,3406
pumping,1,7,0,0.002532782,2,0.0,8,9,2850,8.787796878,1.0,36.62,7,2,0,8,8,1,36,0.0,0.0,2,5,12,3407
punter,1,6,0,0.002532782,2,0.0,3,8,2852,8.787796878,1.0,121.22,6,2,0,3,3,2,18,0.0,0.0,2,4,5,3410
purely,1,6,0,0.002532782,2,0.214285714,1,8,2853,8.787796878,1.0,36.62,6,2,0,1,0,0,2,0.214285714,0.5,2,4,8,3411
pursue,1,6,0,0.002532782,2,0.0,4,8,2857,8.787796878,1.0,36.62,6,2,0,4,4,7,42,0.0,0.0,3,3,5,3416
pursuing,1,8,0,0.002532782,3,0.0,5,11,2857,8.787796878,1.0,-47.99,8,3,0,5,4,7,42,0.0,0.0,3,5,12,3417
putting,1,7,0,0.002532782,2,0.0,10,9,2860,8.787796878,1.0,121.22,7,2,0,10,10,87,4,0.0,0.0,2,5,12,3421
quality,1,7,0,0.002532782,3,0.0,7,10,2862,8.787796878,1.0,-47.99,7,3,0,7,5,157,7,0.0,0.0,3,4,5,3424
quarters,1,8,0,0.002532782,2,0.0,19,10,2865,8.787796878,1.0,36.62,8,2,0,19,19,11,6,0.0,0.0,3,5,7,3427
queer,1,5,0,0.002532782,1,0.0,5,6,2867,8.787796878,1.0,121.22,5,1,0,5,3,5,18,0.0,0.0,3,2,5,3429
quotation,1,9,0,0.002532782,3,0.0,4,12,2872,8.787796878,1.0,-47.99,9,3,0,4,4,5,10,0.0,0.0,5,4,5,3436
quotations,1,10,0,0.002532782,3,0.0,4,13,2872,8.787796878,1.0,-47.99,10,3,0,4,4,5,10,0.0,0.0,5,5,7,3437
quote,1,5,0,0.002532782,1,0.0,6,6,2873,8.787796878,1.0,121.22,5,1,0,6,6,8,10,0.0,0.0,3,2,5,3438
quotidian,1,9,0,0.002532782,3,0.0,1,12,2874,8.787796878,1.0,-132.59,9,0,0,1,0,0,0,0.0,0.0,5,4,2,3439
race,1,4,0,0.002532782,1,0.0,10,5,2875,8.787796878,1.0,121.22,4,1,0,10,9,36,11,0.0,0.0,2,2,5,3440
racially,1,8,0,0.002532782,3,0.0,1,11,2877,8.787796878,1.0,36.62,8,3,0,1,0,0,2,0.0,0.0,3,5,8,3442
radars,1,6,0,0.002532782,2,0.0,1,8,2880,8.787796878,1.0,121.22,6,2,0,1,1,4,6,0.0,0.0,2,4,7,3445
radhakrishoan,1,13,0,0.002532782,4,0.0,0,17,2881,8.787796878,1.0,-47.99,13,0,0,0,0,0,29,0.0,0.0,5,8,5,3446
radically,1,9,0,0.002532782,3,0.0,1,12,2883,8.787796878,1.0,-132.59,9,3,0,1,0,0,2,0.0,0.0,3,6,8,3448
railway,1,7,0,0.002532782,2,0.0,2,9,2885,8.787796878,1.0,36.62,7,2,0,2,2,13,6,0.0,0.0,3,4,5,3450
railways,1,8,0,0.002532782,2,0.0,2,10,2885,8.787796878,1.0,36.62,8,2,0,2,2,13,6,0.0,0.0,3,5,7,3451
rain,1,4,0,0.002532782,1,0.0,4,5,2886,8.787796878,1.0,121.22,4,1,0,4,4,9,19,0.0,0.0,2,2,5,3452
rainy,1,5,0,0.002532782,2,0.0,1,7,2887,8.787796878,1.0,121.22,5,2,0,1,0,0,0,0.0,0.0,2,3,5,3453
raise,1,5,0,0.002532782,1,0.0,31,6,2888,8.787796878,1.0,121.22,5,1,0,31,27,56,7,0.0,0.0,3,2,5,3454
raised,1,6,0,0.002532782,1,0.0,30,7,2888,8.787796878,1.0,121.22,6,1,0,30,23,54,31,0.0,0.0,3,3,13,3455
raises,1,6,0,0.002532782,2,0.0,31,8,2888,8.787796878,1.0,36.62,6,2,0,31,27,56,7,0.0,0.0,3,3,7,3456
ralph,1,5,0,0.002532782,1,0.0,0,6,2891,8.787796878,1.0,121.22,5,1,0,0,0,0,29,0.0,0.0,1,4,5,3459
rammohun,1,8,0,0.002532782,3,0.0,0,11,2893,8.787796878,1.0,-47.99,8,0,0,0,0,0,29,0.0,0.0,3,5,5,3461
rationalize,1,11,0,0.002532782,4,0.0,5,15,2898,8.787796878,1.0,-132.59,11,4,0,5,5,3,33,0.0,0.0,6,5,10,3466
raymond,1,7,0,0.002532782,2,0.0,0,9,2899,8.787796878,1.0,36.62,7,2,0,0,0,0,29,0.0,0.0,2,5,5,3467
reaches,1,7,0,0.002532782,2,0.0,13,9,2900,8.787796878,1.0,36.62,7,2,0,13,12,51,15,0.0,0.0,3,4,7,3469
reaching,1,8,0,0.002532782,2,0.0,11,10,2901,8.787796878,1.0,36.62,8,2,0,11,10,39,4,0.0,0.0,3,5,12,3470
react,1,5,0,0.002532782,2,0.0,3,7,2902,8.787796878,1.0,36.62,5,2,0,3,2,20,32,0.0,0.0,2,3,5,3471
readers,1,7,0,0.002532782,2,0.0,8,9,2905,8.787796878,1.0,36.62,7,2,0,8,9,6,18,0.0,0.0,3,4,7,3475
reads,1,5,0,0.002532782,1,0.0,12,6,2904,8.787796878,1.0,121.22,5,1,0,12,8,18,10,0.0,0.0,2,3,7,3477
realising,1,9,0,0.002532782,3,0.0,6,12,2909,8.787796878,1.0,-132.59,9,0,0,6,5,12,41,0.0,0.0,4,5,12,3482
realist,1,7,0,0.002532782,3,0.0,3,10,2910,8.787796878,1.0,-47.99,7,2,0,3,3,2,18,0.0,0.0,3,4,5,3483
realized,1,8,0,0.002532782,3,0.0,7,11,2914,8.787796878,1.0,-47.99,8,3,0,7,5,12,32,0.0,0.0,4,4,13,3487
realizes,1,8,0,0.002532782,4,0.0,6,12,2914,8.787796878,1.0,-47.99,8,4,0,6,5,12,32,0.0,0.0,4,4,7,3488
realm,1,5,0,0.002532782,1,0.0,3,6,2915,8.787796878,1.0,121.22,5,1,0,3,3,1,26,0.0,0.0,2,3,5,3489
rear,1,4,0,0.002532782,1,0.0,11,5,2917,8.787796878,1.0,121.22,4,1,0,11,9,11,14,0.0,0.0,2,2,5,3491
reared,1,6,0,0.002532782,1,0.0,5,7,2917,8.787796878,1.0,121.22,6,1,0,5,4,7,39,0.0,0.0,3,3,13,3492
rearing,1,7,0,0.002532782,2,0.0,8,9,2918,8.787796878,1.0,36.62,7,2,0,8,6,7,7,0.0,0.0,3,4,12,3493
rebellion,1,9,0,0.002532782,3,0.0,2,12,2922,8.787796878,1.0,-47.99,9,3,0,2,2,3,4,0.0,0.0,4,5,5,3497
recall,1,6,0,0.002532782,2,0.0,12,8,2924,8.787796878,1.0,36.62,6,2,0,12,11,10,10,0.0,0.0,2,4,5,3500
recalls,1,7,0,0.002532782,2,0.0,12,9,2924,8.787796878,1.0,36.62,7,2,0,12,11,10,10,0.0,0.0,2,5,7,3501
recognise,1,9,0,0.002532782,3,0.0,8,12,2926,8.787796878,1.0,36.62,9,0,0,8,7,16,42,0.0,0.0,4,5,5,3503
recognised,1,10,0,0.002532782,3,0.0,10,13,2926,8.787796878,1.0,36.62,10,0,0,10,7,16,42,0.0,0.0,4,6,13,3504
recognition,1,11,0,0.002532782,4,0.0,8,15,2927,8.787796878,1.0,-47.99,11,4,0,8,8,5,26,0.0,0.0,5,6,5,3505
recognize,1,9,0,0.002532782,3,0.0,9,12,2928,8.787796878,1.0,-47.99,9,3,0,9,8,16,32,0.0,0.0,4,5,10,3506
recollect,1,9,0,0.002532782,3,0.0,1,12,2929,8.787796878,1.0,-47.99,9,3,0,1,0,3,32,0.0,0.0,3,6,5,3508
recollects,1,10,0,0.002532782,3,0.0,1,13,2929,8.787796878,1.0,-47.99,10,3,0,1,0,3,32,0.0,0.0,3,7,7,3510
recommended,1,11,0,0.002532782,4,0.0,3,15,2931,8.787796878,1.0,-132.59,11,4,0,3,3,0,33,0.0,0.0,4,7,13,3512
recommending,1,12,0,0.002532782,4,0.0,3,16,2931,8.787796878,1.0,-132.59,12,4,0,3,3,0,33,0.0,0.0,4,8,12,3513
reconisable,1,11,0,0.002532782,5,0.0,0,16,2933,8.787796878,1.0,-132.59,11,0,0,0,0,0,29,0.0,0.0,5,6,2,3514
reconstruction,1,14,0,0.002532782,4,0.0,4,18,2934,8.787796878,1.0,-132.59,14,4,0,4,3,4,28,0.0,0.0,5,9,5,3515
record,1,6,0,0.002532782,2,0.0,13,8,2935,8.787796878,1.0,121.22,6,2,0,13,12,51,10,0.0,0.0,2,4,5,3516
recovering,1,10,0,0.002532782,4,0.0,7,14,2937,8.787796878,1.0,-132.59,10,4,0,7,5,5,41,0.0,0.0,4,6,12,3520
recovery,1,8,0,0.002532782,3,0.0,3,11,2938,8.787796878,1.0,-47.99,8,4,0,3,3,7,11,0.0,0.0,3,5,5,3521
recruiting,1,10,0,0.002532782,3,0.0,3,13,2939,8.787796878,1.0,-47.99,10,3,0,3,3,4,42,0.0,0.0,4,6,5,3522
recurrence,1,10,0,0.002532782,3,0.0,1,13,2941,8.787796878,1.0,-47.99,10,3,0,1,1,2,11,0.0,0.0,4,6,5,3524
recurrent,1,9,0,0.002532782,3,0.0,1,12,2942,8.787796878,1.0,-47.99,9,3,0,1,0,0,0,0.0,0.0,3,6,5,3525
redefining,1,10,0,0.002532782,4,0.0,2,14,2943,8.787796878,1.0,-47.99,10,4,0,2,2,0,43,0.0,0.0,4,6,12,3528
reduced,1,7,0,0.002532782,2,0.0,22,9,2944,8.787796878,1.0,36.62,7,2,0,22,17,27,31,0.0,0.0,3,4,13,3529
reduces,1,7,0,0.002532782,3,0.0,20,10,2944,8.787796878,1.0,36.62,7,3,0,20,17,27,31,0.0,0.0,3,4,7,3530
reel,1,4,0,0.002532782,1,0.0,9,5,2945,8.787796878,1.0,121.22,4,1,0,9,8,6,6,0.0,0.0,2,2,5,3531
referring,1,9,0,0.002532782,3,0.0,7,12,2946,8.787796878,1.0,-47.99,9,3,0,7,6,23,33,0.0,0.0,3,6,12,3536
reformers,1,9,0,0.002532782,3,0.0,2,12,2950,8.787796878,1.0,-47.99,9,3,0,2,2,14,18,0.0,0.0,3,6,7,3542
reformist,1,9,0,0.002532782,3,0.0,2,12,2951,8.787796878,1.0,36.62,9,3,0,2,1,14,18,0.0,0.0,3,6,5,3543
refuge,1,6,0,0.002532782,2,0.0,4,8,2953,8.787796878,1.0,121.22,6,2,0,4,4,5,15,0.0,0.0,3,3,5,3545
refuses,1,7,0,0.002532782,3,0.0,7,10,2954,8.787796878,1.0,-47.99,7,3,0,7,4,9,27,0.0,0.0,3,4,7,3546
regiments,1,9,0,0.002532782,3,0.0,4,12,2957,8.787796878,1.0,-47.99,9,3,0,4,4,0,14,0.0,0.0,3,6,7,3550
regions,1,7,0,0.002532782,2,0.0,5,9,2958,8.787796878,1.0,36.62,7,2,0,5,4,73,15,0.0,0.0,3,4,7,3554
regularity,1,10,0,0.002532782,5,0.0,2,15,2963,8.787796878,1.0,-217.19,10,5,0,2,2,6,7,0.0,0.0,4,6,5,3557
regulated,1,9,0,0.002532782,4,0.0,5,13,2965,8.787796878,1.0,-132.59,9,4,0,5,4,12,31,0.0,0.0,4,5,13,3559
regulations,1,11,0,0.002532782,4,0.0,6,15,2966,8.787796878,1.0,-132.59,11,4,0,6,5,13,10,0.0,0.0,5,6,7,3560
relatedness,1,11,0,0.002532782,4,0.0,1,15,2972,8.787796878,1.0,-132.59,11,0,0,1,1,1,24,0.0,0.0,4,7,5,3566
relates,1,7,0,0.002532782,2,0.0,5,9,2971,8.787796878,1.0,36.62,7,2,0,5,4,21,32,0.0,0.0,3,4,7,3567
relative,1,8,0,0.002532782,3,0.0,4,11,2975,8.787796878,1.0,-47.99,8,3,0,4,2,16,18,0.0,0.0,4,4,5,3571
relentless,1,10,0,0.002532782,3,0.0,2,13,2977,8.787796878,1.0,-47.99,10,3,0,2,0,0,0,0.0,0.0,3,7,5,3574
relevance,1,9,0,0.002532782,3,0.0,1,12,2979,8.787796878,1.0,-47.99,9,3,0,1,1,4,24,0.0,0.0,4,5,5,3576
reluctance,1,10,0,0.002532782,3,0.0,2,13,2985,8.787796878,1.0,-47.99,10,3,0,2,2,1,19,0.0,0.0,4,6,5,3583
reluctantly,1,11,0,0.002532782,4,0.0,1,15,2986,8.787796878,1.0,-132.59,11,4,0,1,0,0,2,0.0,0.0,3,8,8,3584
relying,1,7,0,0.002532782,3,0.0,1,10,2987,8.787796878,1.0,-47.99,7,3,0,1,1,3,32,0.0,0.0,2,5,12,3585
remained,1,8,0,0.002532782,2,0.0,4,10,2988,8.787796878,1.0,36.62,8,2,0,4,1,10,31,0.0,0.0,4,4,11,3587
remaking,1,8,0,0.002532782,3,0.0,2,11,2990,8.787796878,1.0,-47.99,8,3,0,2,2,1,6,0.0,0.0,3,5,12,3589
remarks,1,7,0,0.002532782,2,0.0,4,9,2991,8.787796878,1.0,36.62,7,2,0,4,4,16,10,0.0,0.0,2,5,7,3591
remarriage,1,10,0,0.002532782,3,0.0,1,13,2993,8.787796878,1.0,-47.99,10,3,0,1,1,0,4,0.0,0.0,5,5,5,3592
remembers,1,9,0,0.002532782,3,0.0,8,12,2994,8.787796878,1.0,-47.99,9,3,0,8,3,9,32,0.0,0.0,3,6,7,3595
